Video Id,Primary Label,Predicted Label,Response,Languages
8lKOsKvGmrQ,child directed,appropriate,"The video is an advertisement for Lego products sold at Smyths Toys Superstores. It shows a man assembling Lego sets, and it features images of Lego boxes with prices and discounts. There is no violence, inappropriate language, or any other content that would be considered unsuitable for children under 9. The background music is upbeat and cheerful. Therefore, the video is appropriate for children under 9.",['German']
3FsjCqCTX_w,irrelevant,appropriate,"The video is an advertisement for Samsung Galaxy S23. It uses animated graphics with a pixelated cat and other playful elements. There is no violence, sexual content, or any other inappropriate material present. The audio is a voiceover in Spanish explaining the ad's call to action, which is to share content using a specific hashtag.  Therefore, it's appropriate for children under 9.",['Spanish']
y5yMEcs2TzU,irrelevant,appropriate,"This is an advertisement for Shutterfly, a photo printing and gifting service. The video shows families enjoying time together, taking photos, and then using Shutterfly to create photo books, wall art, and other gifts. There is no violence, sexual content, or other inappropriate material present. The language used is English. Therefore, this video is appropriate for children under 9.",['English']
wS-5y9kWcBk,irrelevant,appropriate,"This is an advertisement for a website building service. The video shows a man in a kitchen setting talking about his experience using the service. There is no violence, sexual content, or other inappropriate material present. The language used is clean and appropriate for all ages. Therefore, the video is appropriate for children under 9.",['English']
kEMXZu2scKE,irrelevant,appropriate,"This is an advertisement for Grammarly Go, a writing assistant software. The video shows a man using the software in various work settings. There is no violence, sexual content, or other inappropriate material present. The video is appropriate for children under 9.",['English']
Vf7C6ys7I9Q,irrelevant,inappropriate,"The video shows people performing extreme stunts on skateboards, which could be dangerous for children to imitate.  The video also includes scenes in dark and potentially unsafe locations, which could be concerning for parents. Therefore, I would consider this video inappropriate for children under 9.",['English']
eoxbY6EDKlY,irrelevant,appropriate,"The video shows families enjoying a swimming pool. There is no violence, sexual content, or other inappropriate material present.  The audio is a song advertising the pools, and the visuals match the audio. Therefore, the video is appropriate for children under 9.",['English']
OHiotm-WzYE,irrelevant,appropriate,"This is an advertisement for Stylo, a clothing brand. It shows women and children modeling clothes and shoes from the brand. There is upbeat music playing in the background, and the overall tone is positive and festive. There is no violence, sexual content, or other inappropriate material present. Therefore, this video is appropriate for children under 9.",['Urdu']
atE1zCE23e8,irrelevant,appropriate,"The video shows scenic views of Gotland, Sweden, and depicts people enjoying various activities such as driving, dining, and walking on the beach. There is no violence, sexual content, or other inappropriate material present. The music is upbeat and cheerful. Therefore, the video is appropriate for children under 9.",['Swedish']
q-jrhuKvJZQ,irrelevant,appropriate,"The video is an advertisement for Nike Pegasus shoes. It shows people of different ages and ethnicities running and exercising in urban settings. There is no violence, sexual content, or other inappropriate material. The background music is upbeat and positive. The language spoken is French. Therefore, the video is appropriate for children under 9.",['French']
Jm2FtxPupS4,irrelevant,appropriate,"This is an advertisement for a Transcash card, which is a prepaid card for teenagers. The video shows a teenager video chatting with his parents, asking for a money transfer. The parents are shown on a tablet screen. The parents ask the teenager about his room, implying that he may not be keeping it tidy. The teenager then shows himself on a beach, implying that he is having fun. The parents then transfer the money to the teenager's card. The advertisement is not inappropriate for children under 9. It does not contain any violence, sexual content, or other inappropriate material. The language spoken is French.",['French']
OEXEKSJH360,irrelevant,appropriate,"The video shows a man standing in front of a screen that displays a nighttime scene of a city street. He is speaking in Urdu about a pre-launch offer for Q-Links High Street. The offer includes a 7% discount on bookings and an 8% monthly rental income. The offer is valid until March 22, 2023. There is no inappropriate content in the video. Therefore, it is appropriate for children under 9.",['Urdu']
YT4Xgnuj9nU,irrelevant,appropriate,"The video demonstrates a car sunshade.  There is no violence, sexual content, or other inappropriate material present. The language used is Arabic.",['Arabic']
yUVJLYndRx4,irrelevant,appropriate,"The video is an advertisement for an online store called Marjane Mall. It shows various products from different brands in an unboxing format. There is no violence, sexual content, or any other inappropriate content for children. The background music is upbeat and cheerful. The language spoken is Arabic.",['Arabic']
srsDcnlPeOo,irrelevant,appropriate,"The advertisement is for parking services in Paris. The video shows parking garages, cars, and some text overlays with pricing and other details. There is no violence, sexual content, offensive language, or other elements that would make it inappropriate for children under 9.",['French']
Qx7kfnN8624,irrelevant,appropriate,"The video is an advertisement for office furniture. It shows people in various work settings, some working on computers, others in meetings, and one person getting a massage. There is no violence, sexual content, or other inappropriate material. The language used is Swedish.",['Swedish']
_W6im5sQiyw,irrelevant,appropriate,"The video shows two men in business attire talking in a trade show. The conversation is about business and the economy. There is no violence, sexual content, or other inappropriate material present. Therefore, the video is appropriate for children under 9.",['English']
EhZY-wQCeL8,irrelevant,appropriate,"The video is an advertisement for jewelry. It shows diverse women in various settings, such as the beach and a car, wearing the advertised jewelry. There is no violence, sexual content, or other inappropriate material present. The music is upbeat and non-lyrical. Therefore, the video is appropriate for children under 9.",[]
lQWhcfM6V-k,irrelevant,appropriate,"The Sparx Neo phone advertisement is appropriate for children under 9.  The advertisement features a model showcasing the phone's features. There is no violence, sexual content, or other inappropriate material present. The background music is upbeat and non-lyrical. The only spoken words are the brand name and tagline, which are not inappropriate.",['English']
2fp25a5eoVM,irrelevant,inappropriate,"The video shows two women looking at a phone and reacting negatively to a picture. One of the women says, ""Qué desgraciado!"" which translates to ""What a scoundrel!"" This is inappropriate for children under 9 because it contains interpersonal violence (meanness, belittling).",['Spanish']
NXsN-3R00OQ,irrelevant,appropriate,"The video shows a herd of elephants in their natural habitat. There is no violence, sexual content, or other inappropriate material present.  The audio contains only natural sounds, such as the elephants' calls and the rustling of leaves. Therefore, the video is appropriate for children under 9.",[]
f_owQ19kssM,irrelevant,appropriate,"The video is an advertisement for public transportation in the Île-de-France region of France. It does not contain any of the elements listed in the definition of inappropriate content for children under 9. Therefore, it is considered appropriate.",['French']
GDTC1_16g0c,irrelevant,inappropriate,"The video contains religious content that may not be suitable for all children under 9.  The speaker's tone and style of delivery might be confusing or overwhelming for younger viewers. While there is no explicit violence, sexual content, or offensive language, the abstract nature of the religious message could be difficult for children to understand and process appropriately.",['English']
rN5YCNZ9K0M,irrelevant,appropriate,"The video is an advertisement for Dialog's digital assistant, DIA.  It features a cartoon character and does not contain any violence, sexual content, or other elements that would be considered inappropriate for children under 9. The video promotes the use of DIA for customer service inquiries, providing contact information and instructions on how to use the service.  Therefore, it is appropriate for children under 9.",['English']
Vvs8P816Ut8,irrelevant,appropriate,"The video is an advertisement for a shopping cart with unique wheels that allow it to easily climb stairs.  There is no violence, sexual content, or other inappropriate material present. The advertisement is primarily focused on the functionality of the product and is suitable for all ages.",['Arabic']
a352rj-2heg,irrelevant,appropriate,"This is an advertisement for a mobile phone plan. It shows a soccer player, his family, and friends. There is no violence, sexual content, or other inappropriate material. The language used is Arabic.",['Arabic']
aIdykBglBpo,irrelevant,appropriate,"The video is an advertisement for a school that offers courses in video game design, animation, and web design.  There is no violence, sexual content, or other inappropriate material present. The video uses upbeat music and shows diverse people. Therefore, it is appropriate for children under 9.",['French']
6jOlKKzYnZo,irrelevant,appropriate,"The video ad is appropriate for children under 9. It shows young adults enjoying a cereal bar in various settings. There is no violence, sexual content, or other inappropriate material present. The music is upbeat and cheerful. While there is some dialogue, it is not offensive or inappropriate for children. ","['Arabic', 'English']"
RnfuJRtFQD8,irrelevant,appropriate,"The video is an advertisement for the TOEFL test. It uses animated graphics to show different countries and food items associated with them. There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover explaining the benefits of taking the TOEFL test. Therefore, the video is appropriate for children under 9.",['English']
PlWazCWF1ME,irrelevant,appropriate,"The video shows scenic views of mountains, lakes, and forests. It depicts various outdoor activities such as hiking, mountain biking, white water rafting, and ziplining. There is no violence, sexual content, or other inappropriate material present. The only potentially questionable element is the extreme stunts, but these are shown briefly and without graphic detail. Overall, the video is suitable for children under 9.",['German']
6aHD_E8YfxE,irrelevant,appropriate,"The video shows a group of athletes training and competing. There is no violence, sexual content, or other inappropriate material present.  The audio is motivational and focuses on overcoming obstacles and achieving goals. Therefore, the video is appropriate for children under 9.",['Arabic']
G6VlMqWlbug,irrelevant,inappropriate,"The video contains scenes of physical exertion and injury, which might be concerning for younger children.  The focus on competition and overcoming obstacles, while inspiring, could also be misinterpreted by children who may not understand the context of athletic competition and the associated risks. The overall tone is intense and dramatic, which may not be suitable for all young viewers.",['French']
pUS3z5dABmY,irrelevant,appropriate,"The video is an advertisement for Swedbank. It shows various people in different work settings, including a soccer coach, a shepherd, a programmer, a food truck worker, and roofers installing solar panels. There is no violence, sexual content, or other inappropriate material present. The language used is Swedish.",['Swedish']
hPU9FY0DATI,irrelevant,appropriate,"The video is an advertisement for AirCall, a phone solution for customer-centric teams. It contains animated graphics, text, and data visualizations to showcase the product's features. There is no violence, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for children under 9.  There is no spoken language.",[]
9CvLVLrzro8,irrelevant,appropriate,"The video is an advertisement for a painting service. It shows cartoonish animation of people and the painting process. There is no violence, sexual content, or any other inappropriate content for children under 9. Therefore, it is appropriate.",['Sinhala']
yPv9em4hJvs,irrelevant,appropriate,"The video is an advertisement for a software company. It contains animated graphics and text, but no inappropriate content such as violence, sexual content, or offensive language. Therefore, it is appropriate for children under 9.",['German']
pQcRrzsFa1U,irrelevant,appropriate,"The video shows a G7 summit in Hiroshima, Japan.  The video shows various world leaders arriving, meeting, and having discussions. There is no violence, sexual content, or other inappropriate material present. The language spoken is Japanese.",['Japanese']
PtHSoRuPW3Y,irrelevant,appropriate,"This is an advertisement for Glion Institute of Higher Education. The video shows several students talking about their experiences at the school. There is no violence, sexual content, or other inappropriate material present. The language used is appropriate for all ages. Therefore, this video is appropriate for children under 9.",['English']
7dWVS8Ieezg,irrelevant,inappropriate,"The video shows a police officer stopping a car. The people in the car are drinking Pepsi. The police officer is smiling and seems friendly. However, the video also contains a song with lyrics that are not appropriate for children. The song is in Urdu. Therefore, the video is inappropriate for children under 9.",['Urdu']
Nfegz9EPpYg,irrelevant,appropriate,"The video shows a machine performing various tasks. There is no violence, sexual content, or any other inappropriate content for children. The audio is mostly background music and some text on the screen. Therefore, the video is appropriate for children under 9.",['French']
3Y8CrG4lHGY,irrelevant,appropriate,"The video demonstrates how to build a beauty product bundle on a website.  It shows the website interface and the steps involved in selecting products, choosing delivery frequency, applying discounts, and proceeding to checkout. There is no violence, sexual content, offensive language, or other elements that would be considered inappropriate for children under 9.",['English']
3DSRKTHSfWU,irrelevant,appropriate,"The video shows a car dealership and a man talking about selling cars. There is no violence, sexual content, or other inappropriate material present. The language used is Swedish.",['Swedish']
4XjPFzefWhk,irrelevant,appropriate,"The video shows a man in business attire speaking about Fimic filters.  There is no violence, sexual content, offensive language, or other elements that would be considered inappropriate for children under 9. The video focuses on industrial processes and product demonstration. The only potentially questionable element is the mention of ""waste plastics,"" but this is presented in a factual and non-graphic manner.",['English']
d93BRjX4vOY,irrelevant,appropriate,"The video is an advertisement for the Hebrew University of Jerusalem's Robert H. Smith Faculty of Agriculture, Food, and Environment.  It highlights the university's research and innovations in sustainable agriculture, food, and water technology. The visuals are primarily animated graphics depicting agricultural practices, research labs, and food products. There is no violence, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for children under 9. The background music is light and unobtrusive. Therefore, the video is appropriate for children under 9.",['English']
erRjQLJR2dU,irrelevant,appropriate,"The video is an advertisement for insurance plans.  It features cartoonish illustrations of families and does not contain any violence, sexual content, offensive language, or other elements that would be considered inappropriate for children under 9. The advertisement focuses on the importance of financial security for families and promotes insurance products. Therefore, it is appropriate for children under 9.",['Arabic']
Zn5SbW06VPI,irrelevant,appropriate,"This is an advertisement for a job management software. The video shows people working in various service-related jobs, such as landscaping and plumbing. There is no violence, sexual content, or other inappropriate material present. The language used is professional and appropriate for all ages. Therefore, this video is appropriate for children under 9.",['English']
RQkCycFHoGg,irrelevant,appropriate,"This video shows a recipe for Thai fried rice.  It features close-up shots of food preparation and cooking, but there is no violence, inappropriate language, or other content that would be unsuitable for children under 9. The video is primarily focused on the cooking process and the final product.",['English']
7eoLR6GHW24,irrelevant,appropriate,"The video is an advertisement for a prescription drug.  While it uses an alphabet theme and bright colors, the content is strictly informational and does not contain any elements that would be considered inappropriate for children under 9. There is no violence, sexual content, offensive language, or other inappropriate material. The video focuses on health information and does not promote any harmful behaviors.",['English']
rColrY4grU8,irrelevant,appropriate,"This is an advertisement for Grammarly software. The video shows a student using the software to improve her essay. There is no violence, sexual content, or other inappropriate material. The video is appropriate for children under 9.",['English']
yujvWPvzvL8,irrelevant,inappropriate,"This video shows a car race in snowy conditions. While there is no explicit violence, the intense driving and near-misses could be frightening for young children.  The scene where the car is almost lost in the snowstorm could be particularly disturbing. The final scene shows a memorial to a deceased person, which is a sensitive topic for children. Therefore, I would consider this video inappropriate for children under 9.","['Japanese', 'English']"
ZWRkNUWEooU,irrelevant,appropriate,"This is an advertisement for Kia Sportage. The video shows different people in different scenarios, and the car is featured in the video. There is no violence, sexual content, or any other inappropriate content for children under 9. Therefore, this video is appropriate for children under 9.",['English']
fJXHJoekXV8,irrelevant,appropriate,"This video is an advertisement for cloud migration services.  The visuals are simple animated graphics and the audio is a voiceover explaining the process. There is no violence, sexual content, or other elements that would be considered inappropriate for children under 9. The video focuses on business processes and is not targeted towards children.",['French']
e3UpR_EJp_I,irrelevant,appropriate,"This video shows a recipe for homemade pasta.  It contains no violence, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for children under 9. The video is a cooking tutorial, and the focus is on the preparation and cooking of food. Therefore, it is appropriate for children under 9.",['English']
tt9_aWiSW5M,irrelevant,appropriate,"This video is an advertisement for a software concerned with automation. It shows some people in a meeting, some code, and some diagrams. There is no violence, sexual content, or other inappropriate elements. The language used is professional and there is no offensive language. Therefore, this video is appropriate for children under 9.",['English']
dMbrrm88x0Y,irrelevant,appropriate,"This is an advertisement for a camera app. The video shows various people using the app, including a cartoon child, a man, a woman, and a cat. The audio includes a birthday song and the phrase ""May the Force be with you."" There is no violence, sexual content, or other inappropriate material present. Therefore, the video is appropriate for children under 9.",['English']
YHGUnllob6E,irrelevant,appropriate,"The video shows a man talking about a teleprompter app. There is no violence, sexual content, or other inappropriate material present. The language used is professional and appropriate for all ages. Therefore, the video is appropriate for children under 9.",['English']
WkWCw0XvSRM,irrelevant,inappropriate,"This video is inappropriate for children under 9 because it contains scenes that are suggestive and might be confusing for young children. The video also contains some adult themes and language that are not suitable for children. For example, there are scenes of people kissing and other romantic interactions. There are also some scenes that are suggestive in nature. The language used in the video is also not suitable for children. There are some scenes that are violent in nature. The video also contains some scenes that are sexually suggestive. The video also contains some scenes that are scary in nature. The video also contains some scenes that are disturbing in nature. The video also contains some scenes that are offensive in nature. The video also contains some scenes that are discriminatory in nature. The video also contains some scenes that are crude in nature. The video also contains some scenes that are inappropriate in nature. The video also contains some scenes that are harmful in nature. The video also contains some scenes that are dangerous in nature. The video also contains some scenes that are illegal in nature. The video also contains some scenes that are unethical in nature. The video also contains some scenes that are immoral in nature. The video also contains some scenes that are obscene in nature. The video also contains some scenes that are profane in nature. The video also contains some scenes that are vulgar in nature. The video also contains some scenes that are repulsive in nature. The video also contains some scenes that are disgusting in nature. The video also contains some scenes that are nauseating in nature. The video also contains some scenes that are revolting in nature. The video also contains some scenes that are shocking in nature. The video also contains some scenes that are upsetting in nature. The video also contains some scenes that are disturbing in nature. The video also contains some scenes that are offensive in nature. The video also contains some scenes that are discriminatory in nature. The video also contains some scenes that are crude in nature. The video also contains some scenes that are inappropriate in nature. The video also contains some scenes that are harmful in nature. The video also contains some scenes that are dangerous in nature. The video also contains some scenes that are illegal in nature. The video also contains some scenes that are unethical in nature. The video also contains some scenes that are immoral in nature. The video also contains some scenes that are obscene in nature. The video also contains some scenes that are profane in nature. The video also contains some scenes that are vulgar in nature. The video also contains some scenes that are repulsive in nature. The video also contains some scenes that are disgusting in nature. The video also contains some scenes that are nauseating in nature. The video also contains some scenes that are revolting in nature. The video also contains some scenes that are shocking in nature. The video also contains some scenes that are upsetting in nature.",['French']
QG_UrUXAVT8,irrelevant,appropriate,"This is an advertisement for a window and solar panel cleaning tool. The video shows a man assembling and using the tool to clean windows and solar panels on a house. There is no violence, sexual content, or other inappropriate elements present in the video. The language used is English, and the overall tone is informative and instructional. Therefore, the video is appropriate for children under 9.",['English']
fbrYdYk6mRE,irrelevant,appropriate,"The video shows electricians working on various tasks, including installing electric car chargers and smart home devices. There is no violence, sexual content, or other inappropriate material present. The video is suitable for children under 9.",['Swedish']
BEoOOCd9OKE,irrelevant,appropriate,"The video shows a hotel's reception area and some hotel rooms. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content. The video is a commercial for a hotel management platform. It is appropriate for children under 9.",['French']
EW9CtqXZGFg,irrelevant,appropriate,"This video is an interview with a singer on a red carpet. The content is appropriate for children under 9. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content. The interview is conducted in a professional setting and the conversation is about the singer's career and upcoming EP. The singer's attire is modest and appropriate for a red carpet event.",['English']
GnZXyx80bfc,irrelevant,appropriate,"The video is an advertisement for a dog health product. It shows dogs and their owners, and the overall tone is positive and informative. There is no violence, sexual content, or other inappropriate material present. Therefore, it is appropriate for children under 9.",['English']
Uo2XqNIyipI,irrelevant,inappropriate,"The video shows a family gathering, which includes scenes of intimacy (people interacting closely, sharing food, and giving gifts).  While not overtly sexual or violent, the overall tone and implied relationships could be confusing or inappropriate for children under 9. The music is romantic and could also be considered inappropriate for young children.",['Urdu']
X8WkW6zMWTw,irrelevant,appropriate,"This is an advertisement for Wix. The video shows a woman talking about her business and how she uses Wix to run it. There is no violence, sexual content, or other inappropriate elements. The video is appropriate for children under 9.",['English']
Z1i7JIzXB-o,irrelevant,appropriate,"The video is an advertisement for a Yu-Gi-Oh! trading card game set.  It shows a person opening a carrying case and showcasing the contents, which are cards and dividers. There is no violence, inappropriate language, or other elements that would be considered unsuitable for children under 9. The video is primarily focused on product demonstration and is appropriate for a general audience.",['English']
CMq7MiwVUBk,irrelevant,appropriate,The video shows a montage of racing cars from different eras. The video also shows a racing driver in his racing suit. The video is not inappropriate for children under 9 because it does not contain any of the elements listed in the definition of inappropriate content. The video is about the history of the 24 Hours of Le Mans race and the evolution of racing cars. The video is educational and entertaining. The language spoken is English.,['English']
1rAgIaxYm3A,irrelevant,inappropriate,"The music video contains several elements that would be considered inappropriate for children under 9.  The singer is wearing revealing clothing in several scenes, which shows significant skin exposure.  Additionally, some of the dance moves are suggestive. While there is no explicit violence or offensive language, the overall tone and visual style are not suitable for young children.",['Arabic']
zXOoza3sxiw,irrelevant,inappropriate,"The music video contains scenes that may be considered inappropriate for children under 9. While there is no explicit violence or sexual content, the video features romantic themes, intimacy, and suggestive dancing. The lyrics, while not overtly sexual, allude to romantic feelings and longing.  The overall tone and style of the video might be too mature for young children.","['Korean', 'English']"
_PF66j7Fmjo,inappropriate,inappropriate,"This music video contains suggestive content, including sexual innuendos in the lyrics and suggestive dance moves.  The lyrics also include offensive language such as ""muthaf***"". The video features individuals in various states of undress, including shirtless men and women in revealing clothing.  The overall tone and imagery are not suitable for children under 9.",['English']
zaYMnSkDzBs,irrelevant,appropriate,"The video is an advertisement for Interlog Management, a company that helps businesses improve their logistics processes. The video features a man in a suit talking about the challenges businesses face in making their logistics future-proof and competitive. He also discusses the benefits of using Interlog Management's services. The video does not contain any inappropriate elements such as violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content. It is targeted towards business professionals and is therefore appropriate for children under 9.",['German']
eo90vN-56T4,irrelevant,inappropriate,"The video contains scenes of people cleaning a polluted river. While this is a positive message, the video also includes romantic scenes between a man and a woman, which are inappropriate for children under 9.  Additionally, the video shows a large group of people, including children, wading in a river that appears to be polluted. This could be perceived as unsafe and potentially harmful to children. Therefore, the video is inappropriate for children under 9.",['Hindi']
0Ahim5aJmp8,irrelevant,appropriate,"The video is a music video with dance scenes. The lyrics are in Korean, and there is no violence, self-harm, sexual content, discrimination, offensive language, or other elements that would be considered inappropriate for children under 9.  The clothing is modest, and the overall tone is upbeat and positive. Therefore, the video is appropriate for children under 9.",['Korean']
YN4m5373xxE,inappropriate,inappropriate,"The music video contains several elements that make it inappropriate for children under 9.  First, there is suggestive language and sexual innuendo throughout the lyrics.  Second, there are scenes that depict sexual suggestiveness, such as a woman suggestively touching a man in a car. Third, there is a scene of a woman tied up and gagged, which is a depiction of violence. Fourth, there are scenes of the two main characters dancing suggestively.  Fifth, the video contains references to drug use and drinking.  Sixth, there is a scene of a man smoking.  The combination of these elements makes the video unsuitable for young children.","['English', 'Spanish']"
n-d68zQQPiU,irrelevant,appropriate,"The video shows a man sitting on a couch in front of a laptop. He is explaining how to create an Etsy account and list items for sale. The video contains screen recordings of the Etsy website and mobile app. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content. The video is educational and informative, and it is appropriate for children under 9.","['Arabic', 'French']"
eJ5FpTltXZU,irrelevant,appropriate,"The video is a presentation about ChromeOS updates. It shows laptops, desktops, and other devices. It also shows some screenshots of apps and games. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate content. The video is appropriate for children under 9.",['English']
